lineId_stopIdOrigen_stopIdDestino,velocidad_promedio,muestras
2524_518034_516267,15.92,2
321_513041_513043,9.12,6
321_513041_513044,18.38,2
2524_518034_516266,18.93,566
321_513041_513047,33.93,5
421_502300_502151,17.91,8
282_513292_514312,18.80,1
333_513276_513041,29.95,348
377_516187_516186,5.99,2
427_502500_512023,5.33,2
1571_501850_501800,24.71,3
427_502500_512022,0.21,1
2241_513327_513062,36.19,1
1571_501850_501801,35.50,588
305_512072_512178,16.53,387
2242_512130_512164,37.16,1
2212_513035_513309,15.96,45
2242_512130_512163,27.84,315
2524_515171_518085,0.13,1
371_517018_517231,25.65,513
2121_513260_512017,44.84,2
2524_515139_515028,28.32,6
2242_512006_512133,38.23,1
385_514291_514551,7.44,1
2242_512006_512132,20.04,1
333_513276_513051,22.95,1
272_502100_511235,41.90,327
441_501851_501951,7.74,122
2801_518124_518006,23.16,34
333_513276_513029,18.97,8
421_500106_500104,14.56,117
334_513011_513111,23.14,104
2104_511425_511424,13.89,71
2104_511425_511426,32.84,256
3371_513100_513101,29.91,302
2242_512130_500150,21.25,1
3441_514176_514485,32.40,402
2524_515146_515171,13.09,448
3452_514392_514257,30.56,5
3441_514176_514486,28.02,1
2524_518045_518046,30.68,536
2212_500102_514003,41.43,1
2274_517111_517190,3.42,1
2212_502301_516234,48.31,1
3441_514215_514213,1.01,1
3441_514215_514214,18.77,168
2211_516245_515161,30.36,1
2242_512130_512133,9.31,2
2242_512130_512132,10.99,1
2524_518083_516264,27.76,1
2274_517190_517113,4.61,86
2524_515139_515003,8.43,1
333_513276_513030,33.85,11
2274_517190_517115,41.81,1
2212_500102_514010,3.07,1
142_514196_514197,39.03,378
150_503002_502600,27.92,4
373_517247_517097,13.21,115
272_513264_501950,2.41,1
437_501853_500601,34.94,1
142_514199_514198,12.11,99
318_511339_511344,57.74,1
2242_512006_512163,32.77,1
318_511339_511343,2.89,1
2841_503007_502650,13.44,4
318_511339_511341,48.93,1
142_514196_514195,11.36,126
357_514494_514404,35.76,1
272_516077_513264,2.59,1
385_518113_518114,23.28,291
385_518113_518115,20.04,25
243_504015_513006,28.05,175
150_502650_502750,42.06,1
3191_511360_511021,5.39,1
3452_514457_514392,19.16,8
421_501502_502401,6.50,1
311_511361_511196,24.52,12
2241_513058_500203,10.95,42
311_511361_511195,24.71,556
385_518113_518111,14.05,1
311_511361_511194,8.18,167
385_518113_518112,11.36,17
2273_513231_513309,33.49,3
2472_501850_501802,27.76,1
2212_514009_514137,34.47,1
2273_513254_514558,31.68,1
375_500055_517219,27.62,6
311_511347_511361,34.83,1
375_500055_517218,23.93,2
2274_517131_500105,21.21,1
2212_514009_514138,25.16,1
375_500055_517214,22.00,352
375_500055_517217,19.63,1
373_517247_517076,12.17,6
2121_511276_511278,16.98,373
2211_516085_515161,9.93,17
3132_511467_511268,12.59,7
3441_514055_514214,48.73,1
131_500450_500500,34.26,498
2121_511276_511284,8.76,1
3371_513077_513080,29.04,3
2473_514541_514374,22.05,314
2473_514541_514372,14.65,7
2524_516103_515003,5.77,88
2212_518061_503001,32.88,439
2242_512163_512164,28.16,410
3191_511245_511246,39.54,213
131_500601_501550,10.52,254
2473_516087_516086,17.86,132
2121_500160_514382,35.48,12
3132_511467_511271,1.36,1
2471_515012_515237,42.33,345
3132_511467_511270,5.35,1
377_516138_516139,26.68,17
2242_512104_513328,27.96,1
322_512090_512065,14.21,4
3371_513077_513095,9.33,73
2211_515138_511322,28.55,1
2473_516087_516097,24.12,591
334_504006_513111,36.40,1
2121_500160_514372,0.05,1
377_516197_516278,20.87,30
2121_500160_514370,21.86,1
2242_512163_512132,0.22,1
2211_516085_515141,23.72,1
142_514055_514056,27.43,546
2211_516085_515146,20.35,285
282_514262_514387,31.66,288
2524_502951_515171,0.22,1
142_514055_514054,9.62,22
150_502650_502700,11.39,133
377_516138_516141,27.65,229
2211_502901_502951,27.12,360
2841_514044_514466,22.14,119
322_512090_512091,30.02,235
2121_500160_514365,15.56,70
131_501401_501450,19.58,641
2121_513325_500160,0.98,2
2104_519290_501405,26.21,3
371_517084_517083,5.40,166
306_519051_519052,37.09,309
322_512090_512089,8.74,35
2101_516059_501552,27.00,1
131_501450_501401,15.06,187
2273_513107_513327,41.00,243
3371_513077_513078,23.35,416
3371_513077_513079,23.44,2
140_501052_501350,9.05,3
1472_501350_501300,10.87,141
272_502100_511243,43.42,1
3442_514555_514179,12.31,6
421_501002_502400,0.94,1
3371_513182_513101,28.46,1
427_512021_502451,24.61,459
3191_511245_511206,28.89,9
217_511044_511361,34.24,101
2801_518174_515204,11.54,1
2211_515213_511468,27.81,1
3452_514241_514451,10.87,93
2211_511324_502351,0.28,1
2211_502315_511034,25.84,339
385_514367_514287,17.98,342
2842_514081_514076,22.83,94
3413_514195_514552,26.43,2
2211_515161_516245,24.27,1
3452_514241_514453,9.89,5
3452_514241_514452,21.99,217
3452_514241_514454,17.56,2
2121_513325_500103,36.63,1
2841_514081_514083,32.99,351
373_517247_517045,16.16,1
2274_517111_517113,19.63,431
2402_513122_513303,24.84,244
2274_517111_517110,4.07,65
2471_515061_515237,0.68,1
373_517165_517164,46.94,5
373_517165_517162,24.60,439
3131_511408_511100,29.81,341
373_517165_517163,18.95,473
332_513168_513014,26.87,47
3411_514271_514466,30.61,1
3452_514241_514462,8.35,1
2242_514126_512133,0.14,1
3121_517275_511369,7.18,4
2212_513107_513105,15.85,131
2524_515171_518037,56.18,1
2212_518058_516169,56.66,1
2241_513327_513013,26.06,332
2471_514384_514431,33.65,1
2212_518058_516168,5.16,1
2842_514081_514083,33.64,435
2842_514081_514084,8.95,1
2842_503012_503007,31.10,255
3121_511369_511292,24.20,2
2524_515140_515139,6.75,23
272_516076_516079,23.36,352
375_500055_517229,0.67,1
2841_503012_503007,24.90,220
353_515191_515190,12.35,58
2801_518189_518200,32.73,94
353_515191_515192,34.33,232
3133_511402_511034,14.20,100
131_501701_501753,9.82,264
3191_511020_511043,24.21,230
347_514147_514211,19.91,130
347_514147_514212,29.21,748
347_514147_514213,1.96,1
3442_514557_500166,25.66,8
2211_511090_515213,35.24,6
2141_511222_502301,9.72,4
2211_511090_515214,46.43,1
272_516076_516074,23.57,45
305_519165_519166,22.57,331
2301_512200_513258,46.44,383
3191_511020_511044,38.29,134
2473_515036_514415,19.09,1
271_501855_511426,6.50,1
271_511098_501901,51.25,1
2473_515057_515036,31.79,2
2402_500751_519048,18.55,358
282_512014_513193,26.06,1
3172_511111_511020,13.66,68
385_514425_514426,24.91,320
2471_514384_514443,5.31,15
272_512056_512057,34.49,1
2212_516196_516138,38.92,1
2473_500154_516090,11.72,1
3413_514467_514053,26.12,5
336_513167_513001,7.73,6
142_514199_514200,46.03,340
431_504019_504016,29.02,28
3722_517222_517223,13.13,171
2212_514137_514138,39.57,334
2121_514367_500160,20.18,6
2301_513251_504010,1.35,1
452_500600_502900,55.34,125
2211_516092_516096,4.15,1
2801_518180_518071,17.75,107
2102_516079_519148,13.51,2
2211_516092_516094,30.63,322
2473_515064_515153,24.67,255
3371_513182_513093,5.87,6
3122_511176_511292,15.46,13
3171_502302_511385,1.52,1
3171_502302_511387,22.13,1
3122_511176_511290,16.94,1
3171_502302_511386,24.87,2
2121_514153_514154,29.98,369
2242_514121_514125,25.60,13
2102_519021_516078,26.04,225
2121_514153_514152,19.23,135
2801_518189_518128,11.85,1
2243_514010_514012,15.57,42
3124_511440_511441,19.04,152
357_514079_514076,38.91,190
2842_514067_514219,7.11,9
357_514079_514078,19.84,19
2473_515064_515142,37.58,1
3124_511440_511444,19.70,46
2211_516092_516090,8.42,38
2801_518180_518069,34.92,9
3171_511385_511386,28.33,6
1571_501752_501800,29.87,771
3171_511385_511387,24.68,389
427_501951_501803,20.09,1
3371_513182_513080,26.46,1
357_514484_514278,7.92,2
3372_513096_500251,20.84,1
3452_514434_514454,21.81,55
3452_514434_514453,12.56,4
3452_514434_514451,18.51,1
3192_511078_511052,17.17,1
2212_518164_500102,0.20,1
2104_500751_519142,22.21,1
370_519107_519108,25.28,533
322_512090_512032,16.26,1
3192_511078_511053,30.85,2
3371_513182_513077,2.02,1
3122_511169_511170,15.72,535
272_516070_516067,26.01,161
322_512089_512090,14.17,267
3371_513084_513188,31.34,2
140_501351_500950,13.25,2
322_512089_512091,25.40,7
322_512089_512092,19.75,1
3422_514067_500164,9.91,2
2212_516193_511279,28.11,2
2212_516193_511278,18.38,3
2212_516193_511276,35.59,422
2274_500107_501000,8.18,2
3122_511169_511167,14.63,1
2801_518205_518174,44.53,83
3122_511169_511168,10.06,84
3371_513188_513101,25.09,32
131_500601_501500,4.62,1
3371_513188_513100,20.12,396
370_519107_519115,43.36,1
282_514285_514312,10.92,1
2242_512163_512214,33.27,1
2121_512018_512209,22.69,23
272_512056_512037,3.43,35
282_514349_518156,17.56,3
2241_514010_514012,15.23,100
2471_515149_515151,13.02,3
3192_511078_511077,15.05,106
2402_513292_500151,6.86,1
303_519087_519086,8.98,171
2471_501752_501850,30.96,370
303_519087_519088,21.33,1
3192_511078_511079,18.82,238
2121_514156_514155,16.60,108
1472_501350_501250,34.50,1
306_519051_519080,24.19,94
2212_515143_502301,0.84,1
2801_518189_518169,18.56,16
437_500301_501853,0.05,1
2301_501401_500750,20.70,1
1571_501752_501850,45.59,1
140_501150_501200,35.35,697
2242_514386_514019,19.83,4
427_512021_502401,36.34,1
2841_514469_514421,22.92,1
302_519038_519073,19.01,90
2841_514192_514193,30.98,357
2471_515149_515148,15.56,14
2841_514027_514554,20.65,417
421_500850_501002,21.69,870
2273_514010_514012,11.00,103
2402_519035_519034,21.85,58
2401_519140_519139,21.01,67
271_511098_511315,0.86,1
353_514308_514309,14.78,316
353_514308_514307,8.70,6
2102_516205_516207,4.58,45
271_517213_511316,21.52,298
2102_516205_516209,1.70,1
2243_513107_513013,22.85,2
2401_519140_519141,30.02,288
306_519080_519192,0.57,1
2242_513330_513222,5.94,1
2401_514157_500161,20.73,102
2242_513330_513224,21.37,429
2242_512130_512214,18.08,32
2242_513330_513232,11.30,30
2121_514218_514152,29.99,382
2121_514218_514153,18.69,1
142_501251_501151,9.36,2
2121_514218_514155,0.23,1
2274_500107_513015,30.25,2
2121_514218_514156,12.49,1
282_513147_513233,22.17,1
324_512174_512175,18.71,115
2121_500100_512200,48.17,2
2524_516267_516266,10.19,103
324_512174_512173,5.86,40
1571_501850_501751,32.42,9
1571_502601_501752,47.51,1
2301_500203_512117,8.55,1
322_512089_512032,15.77,1
2141_515061_514278,18.33,37
1571_502801_502751,22.00,75
1472_501003_501301,17.44,1
2241_513140_513309,17.53,84
302_519038_519041,37.09,1
2212_515147_515148,34.02,364
421_502350_500602,26.04,904
2211_518035_516264,1.47,1
3371_513084_513189,31.68,1
2274_517106_519030,26.47,1
2212_515147_515144,3.45,1
131_500950_501852,0.38,1
302_519038_519039,22.51,353
1571_503006_502851,3.85,1
3452_514434_514462,19.58,9
3452_514434_514461,18.62,1
150_503002_502650,27.68,1
441_500159_501100,29.06,2
3371_513084_513190,38.47,376
142_514326_514206,4.21,1
452_512022_512023,23.65,191
2243_514052_514051,11.98,52
2801_518124_518089,20.06,97
2211_502315_502951,14.70,5
2121_511282_514001,16.98,95
357_514543_514326,10.56,37
2842_514427_514072,62.71,4
2842_514427_514070,10.25,142
2241_513111_513062,16.89,86
2842_514427_514071,28.94,431
2101_501552_519021,13.71,3
3124_511286_511432,19.97,208
217_511020_502200,8.62,41
3124_511286_511433,20.83,144
3371_513100_513182,12.29,3
3124_511286_511435,15.34,2
2801_518124_518090,31.53,3
3371_513188_513196,25.59,4
3371_513100_513188,11.31,126
3371_513188_513195,16.76,1
2402_514152_514218,14.74,58
2301_513258_512019,12.21,1
2243_514052_514049,0.93,1
2101_501552_519025,19.35,2
452_512022_512020,10.10,2
2273_513251_513256,30.28,350
357_514484_514207,34.20,1
2273_516026_516034,40.63,1
2212_516196_516194,10.18,49
2402_501050_518030,22.29,356
2121_515010_516108,22.18,1
2273_516026_516038,101.88,1
3422_500164_514067,7.83,2
3422_500164_514068,24.96,1
2121_514001_500100,16.87,4
2243_513254_513252,0.74,1
3422_500164_514074,0.45,1
272_501502_500603,14.55,5
2243_513140_513106,19.07,141
3371_513188_513189,25.31,3
3371_513100_513195,10.81,2
3371_513100_513196,26.13,2
3371_513100_513194,21.36,1
2241_513111_513048,42.62,8
437_501701_501001,39.30,3
2274_513261_513259,30.31,17
2243_513140_513104,14.36,3
2274_513261_513253,12.97,1
3122_511170_511168,1.20,1
2121_514365_514156,18.05,6
2104_516172_516147,25.37,286
272_502400_500800,24.29,1
272_502100_500603,18.09,1
2104_516172_516146,29.44,24
2121_511283_511277,28.95,372
2121_511283_511275,17.13,2
271_511484_511321,13.49,1
3122_511170_511169,7.52,196
304_519293_519093,8.83,1
2242_513330_513235,66.03,1
321_513034_513024,24.29,339
271_511484_511323,0.12,1
321_513034_513025,16.55,19
2842_514070_514427,28.14,483
2102_516205_516226,17.06,1
2101_516052_516177,29.43,1
421_501753_501855,9.14,305
142_514326_514246,17.43,97
3422_514074_514403,35.53,236
357_514379_514253,23.41,176
2801_518179_518069,11.65,3
2242_514156_514345,14.29,132
2841_514076_502650,35.40,1
150_501450_502951,16.68,126
3122_511170_511182,12.31,1
282_514019_518156,12.79,1
2402_519045_519054,25.24,310
2211_516268_516245,34.58,1
2274_501501_500601,27.70,10
2243_514028_514554,16.12,9
357_514075_514404,32.86,2
271_511484_511100,32.11,3
2141_514400_500160,12.77,1
2101_516235_516077,18.27,313
2101_516235_516078,12.96,21
324_512164_512163,8.61,52
324_512164_512165,21.65,109
2101_516235_516073,12.91,3
3192_511183_511048,34.94,7
2473_516083_515139,21.74,1
2141_511416_515012,20.80,1
2121_513032_502301,6.56,1
2101_516235_516071,18.34,1
2473_516083_515132,0.87,1
3351_513237_513239,15.20,55
3351_513237_513238,20.51,444
3131_511034_502311,14.63,46
2121_515042_515041,14.84,87
2121_515042_515043,20.18,362
3452_514130_514460,35.41,3
2121_511283_511222,17.57,34
373_517182_517050,19.54,77
2274_512024_500600,21.02,398
3442_514068_514067,19.81,89
321_513034_513033,8.89,56
2243_513140_513309,20.24,34
373_517182_517052,43.56,2
2401_514389_501550,0.41,1
373_500056_517042,42.62,1
373_500056_517041,12.64,1
2842_514069_500164,29.36,1
2212_502301_503001,23.62,9
2121_515009_515020,50.39,1
421_501753_501701,24.03,970
2471_515011_514377,4.60,1
2471_515011_514379,18.13,1
3442_514068_514070,42.16,2
3442_514068_514071,3.57,1
3351_513237_513244,27.19,77
3351_513237_513245,26.29,9
375_517168_517214,7.05,3
2402_513135_513137,27.24,367
2104_516005_500751,7.90,1
2402_513135_513131,28.42,1
2301_513048_504010,12.83,115
2402_513135_513133,9.62,53
321_513027_512078,18.12,1
2102_514001_501400,32.16,3
2273_516047_518082,15.06,55
3124_511296_511432,15.85,10
3442_514068_514069,31.24,254
3124_511296_511433,25.94,2
3192_511183_511069,25.95,22
2242_500150_500157,20.02,142
2121_515042_515044,43.13,2
2402_514155_514154,11.86,175
2301_513049_513252,13.30,166
3124_511296_511438,12.62,5
334_504006_513068,24.33,502
2472_501900_517006,29.59,401
334_504006_513066,27.94,18
2472_501900_517007,26.41,3
3124_511296_511437,14.08,16
334_504006_513067,25.81,2
2402_514155_514156,23.32,409
2211_515138_511272,19.85,1
2121_500100_512017,26.06,1
2524_515139_515153,32.64,1
2102_511349_502301,0.16,2
3192_511183_511049,32.94,1
2841_514466_514236,25.32,1
441_501100_501300,46.86,1
3124_511296_511443,4.35,3
2101_516235_516063,0.24,1
2101_519021_516235,27.00,1
3124_511296_511440,1.09,1
2121_515009_515045,21.81,27
305_502350_502400,8.90,184
3192_511183_511050,27.47,1
2301_512200_512004,48.29,5
2243_514052_514053,20.34,92
2473_516086_515187,9.35,1
2121_516107_516108,19.94,321
2524_515139_515140,24.24,443
3122_511163_511165,11.00,3
2241_514412_514080,17.80,5
2524_516103_515171,4.69,4
243_513141_513142,36.85,145
2473_514076_514443,28.87,4
2402_519049_500751,28.86,2
2521_514319_514317,22.39,2
2521_514319_514318,14.33,69
131_500750_500850,24.13,720
2212_518061_515148,53.31,3
2121_514400_500160,13.74,4
2121_514097_514152,9.04,2
2243_513254_500103,11.23,12
2841_514538_514050,18.23,2
3122_511163_511164,18.05,411
3172_511257_511493,24.88,23
2401_514387_514262,28.05,72
150_502901_502951,30.00,504
3011_501001_500601,12.69,4
2211_502351_511324,31.07,1
2121_513253_512200,2.66,1
2121_513253_512209,7.10,1
243_513141_513163,9.96,1
334_513011_513012,22.01,419
2212_502301_515030,37.25,1
2273_516036_516040,26.71,1
142_501251_501301,17.40,208
2473_514541_514278,53.69,1
2841_514538_514049,25.55,317
2121_515009_515019,42.01,264
142_501552_502351,22.13,643
2473_515143_516127,16.72,323
2471_515015_515151,20.12,1
373_500056_517015,13.25,6
2841_514538_514048,13.80,54
318_511339_511221,41.16,2
2473_515143_516128,24.40,5
2121_515009_515015,10.99,1
2212_502301_515029,9.28,1
2121_515009_515013,21.17,1
2274_517190_517208,15.52,396
2841_514021_514467,40.29,325
376_517172_500058,9.98,1
2402_514155_514112,21.57,1
2273_516036_516032,35.43,1
2801_519159_518178,36.91,102
2273_516036_516034,7.06,36
2273_516036_516038,24.03,282
2121_515012_515237,44.78,259
334_513011_513021,13.76,1
2243_514414_514413,28.36,31
2101_511234_511011,36.34,316
2524_502900_512022,0.17,1
2121_515012_515238,38.18,1
352_515018_515022,20.58,106
2274_517190_517211,17.46,5
2101_511234_511005,7.74,40
2274_502551_500105,33.46,321
2401_514396_500161,7.81,1
2524_516267_516245,38.83,3
2524_516267_516244,19.61,585
3122_511163_511182,0.06,1
2273_513254_512019,33.82,281
131_500700_502300,0.19,2
2301_513016_512154,12.18,230
282_514262_514285,26.96,4
150_502650_502600,30.48,399
2141_511282_514001,17.45,38
142_514215_514214,16.66,174
2472_516010_518061,41.12,8
322_512122_512093,17.87,110
2472_516010_518063,16.84,336
324_512167_512166,26.58,24
324_512167_512169,10.93,1
324_512167_512168,29.29,121
271_516250_511311,46.78,3
324_512167_512170,24.26,1
131_501701_501853,65.52,2
373_517165_517247,21.47,138
2211_516092_516264,14.31,1
2273_502150_502100,14.21,71
452_502900_502850,28.34,155
385_500161_514529,26.66,1
131_501450_501500,17.45,765
311_511194_511192,36.17,1
140_501052_501250,6.01,1
2471_514382_515008,46.61,1
2243_513300_513327,32.41,1
373_517126_517159,17.12,451
373_517126_517156,10.16,20
2211_516085_515026,43.90,2
2521_518151_518082,17.01,1
2301_501401_500601,15.11,4
2141_515009_515045,24.36,14
2472_501850_501900,31.43,449
421_501951_502201,8.56,1
131_500450_500400,13.81,65
3722_517222_517035,4.51,45
3722_517222_517038,5.54,1
3722_517222_517037,10.66,11
2274_517215_501900,12.51,1
3371_513077_513182,14.76,1
3411_514271_514331,0.17,1
2242_512104_512133,10.59,122
2401_500750_501550,12.66,71
2141_516107_516108,18.51,149
272_516070_516072,20.75,337
322_512122_512089,35.29,1
271_511491_511098,0.12,1
271_511425_511242,12.27,3
272_516233_501950,14.76,428
131_500401_500451,8.81,155
2242_512104_512147,32.61,2
2211_511320_511033,25.64,1
2242_512104_512148,51.74,1
2212_513254_512019,33.82,337
3371_513077_513195,20.29,1
2273_502303_501101,0.04,1
2121_512018_512004,17.96,2
2473_516083_515189,56.19,2
2121_512018_512003,11.33,1
3121_511291_517272,10.70,36
2473_516083_515188,27.82,1
3121_511291_517275,27.16,2
2471_514382_515061,36.26,1
3413_514467_514021,17.07,15
2274_513254_512024,11.35,19
2102_519022_501400,2.27,1
2102_501000_516221,5.64,1
2472_518063_503001,16.51,1
2301_512004_513252,33.33,1
2521_518151_518016,7.04,1
421_502300_502051,18.17,3
2274_513254_512017,9.42,1
2472_516010_518005,14.83,51
336_513167_513166,13.14,70
2212_513107_513256,28.57,1
373_517247_517162,14.22,5
2473_514377_514381,2.91,1
3191_511359_511247,24.28,81
373_517247_517163,16.23,6
2473_514377_514384,34.54,1
373_517247_517165,21.03,824
452_502350_500600,21.59,205
385_500167_500161,19.26,327
2301_512004_513260,10.59,18
2121_513006_514097,12.39,1
2273_516025_502050,10.57,1
3131_511408_511226,18.89,2
2274_513254_512007,26.13,1
2212_513035_513290,27.21,471
373_517182_517015,12.09,1
2242_513218_513224,11.08,156
2301_513272_513273,19.77,446
3192_511183_511070,37.36,217
2472_516010_518013,28.10,1
